44.9,-nan,-nan
45,-nan,-nan
45.1,-nan,-nan
45.2,-nan,-nan
45.3,-nan,-nan
45.4,-nan,-nan
45.5,-nan,-nan
45.6,-nan,-nan
45.7,-nan,-nan
45.8,-nan,-nan
45.9,-nan,-nan
46,-nan,-nan
46.1,-nan,-nan
46.2,-nan,-nan
46.3,-nan,-nan
46.4,-nan,-nan
46.5,-nan,-nan
46.6,-nan,-nan
46.7,-nan,-nan
46.8,-nan,-nan
46.9,-nan,-nan
47,-nan,-nan
47.1,-nan,-nan
47.2,-nan,-nan
47.3,-nan,-nan
47.4,-nan,-nan
47.5,-nan,-nan
47.6,-nan,-nan
47.7,-nan,-nan
47.8,-nan,-nan
47.9,-nan,-nan
48,-nan,-nan
48.1,-nan,-nan
48.2,-nan,-nan
48.3,-nan,-nan
48.4,-nan,-nan
48.5,-nan,-nan
48.6,-nan,-nan
48.7,-nan,-nan
48.8,-nan,-nan
48.9,-nan,-nan
49,-nan,-nan
49.1,-nan,-nan
49.2,-nan,-nan
49.3,-nan,-nan
49.4,-nan,-nan
49.5,-nan,-nan
49.6,-nan,-nan
49.7,-nan,-nan
49.8,-nan,-nan
49.9,-nan,-nan
50,-nan,-nan
50.1,-nan,-nan
50.2,-nan,-nan
50.3,-nan,-nan
50.4,-nan,-nan
50.5,-nan,-nan
50.6,-nan,-nan
50.7,-nan,-nan
50.8,-nan,-nan
50.9,-nan,-nan
51,-nan,-nan
51.1,-nan,-nan
51.2,-nan,-nan
51.3,-nan,-nan
51.4,-nan,-nan
51.5,-nan,-nan
51.6,-nan,-nan
51.7,-nan,-nan
51.8,-nan,-nan
51.9,-nan,-nan
52,-nan,-nan
52.1,-nan,-nan
52.2,-nan,-nan
52.3,-nan,-nan
52.4,-nan,-nan
52.5,-nan,-nan
52.6,-nan,-nan
52.7,-nan,-nan
52.8,-nan,-nan
52.9,-nan,-nan
53,-nan,-nan
53.1,-nan,-nan
53.2,-nan,-nan
53.3,-nan,-nan
53.4,-nan,-nan
53.5,-nan,-nan
53.6,-nan,-nan
53.7,-nan,-nan
53.8,-nan,-nan
53.9,-nan,-nan
54,-nan,-nan
54.1,-nan,-nan
54.2,-nan,-nan
54.3,-nan,-nan
54.4,-nan,-nan
54.5,-nan,-nan
54.6,-nan,-nan
54.7,-nan,-nan
54.8,-nan,-nan
54.9,-nan,-nan
55,-nan,-nan
55.1,-nan,-nan
55.2,-nan,-nan
55.3,-nan,-nan
55.4,-nan,-nan
55.5,-nan,-nan
55.6,-nan,-nan
55.7,-nan,-nan
55.8,-nan,-nan
55.9,-nan,-nan
56,-nan,-nan
56.1,-nan,-nan
56.2,-nan,-nan
56.3,-nan,-nan
56.4,-nan,-nan
56.5,-nan,-nan
56.6,-nan,-nan
56.7,-nan,-nan
56.8,-nan,-nan
56.9,-nan,-nan
57,-nan,-nan
57.1,-nan,-nan
57.2,-nan,-nan
57.3,-nan,-nan
57.4,-nan,-nan
57.5,-nan,-nan
57.6,-nan,-nan
57.7,-nan,-nan
57.8,-nan,-nan
57.9,-nan,-nan
58,-nan,-nan
58.1,-nan,-nan
58.2,-nan,-nan
58.3,-nan,-nan
58.4,-nan,-nan
58.5,-nan,-nan
58.6,-nan,-nan
58.7,-nan,-nan
58.8,-nan,-nan
58.9,-nan,-nan
59,-nan,-nan
59.1,-nan,-nan
59.2,-nan,-nan
59.3,-nan,-nan
59.4,-nan,-nan
59.5,-nan,-nan
59.6,-nan,-nan
59.7,-nan,-nan
59.8,-nan,-nan
59.9,-nan,-nan
60,-nan,-nan
60.1,-nan,-nan
60.2,-nan,-nan
60.3,-nan,-nan
60.4,-nan,-nan
60.5,-nan,-nan
60.6,-nan,-nan
60.7,-nan,-nan
60.8,-nan,-nan
60.9,-nan,-nan
61,-nan,-nan
61.1,-nan,-nan
61.2,-nan,-nan
61.3,-nan,-nan
61.4,-nan,-nan
61.5,-nan,-nan
61.6,-nan,-nan
61.7,-nan,-nan
61.8,-nan,-nan
61.9,-nan,-nan
62,-nan,-nan
62.1,-nan,-nan
62.2,-nan,-nan
62.3,-nan,-nan
62.4,-nan,-nan
62.5,-nan,-nan
62.6,-nan,-nan
62.7,-nan,-nan
62.8,-nan,-nan
62.9,-nan,-nan
63,-nan,-nan
63.1,-nan,-nan
63.2,-nan,-nan
63.3,-nan,-nan
63.4,-nan,-nan
63.5,-nan,-nan
63.6,-nan,-nan
63.7,-nan,-nan
63.8,-nan,-nan
63.9,-nan,-nan
64,-nan,-nan
64.1,-nan,-nan
64.2,-nan,-nan
64.3,-nan,-nan
64.4,-nan,-nan
64.5,-nan,-nan
64.6,-nan,-nan
64.7,-nan,-nan
64.8,-nan,-nan
64.9,-nan,-nan
65,-nan,-nan
65.1,-nan,-nan
65.2,-nan,-nan
65.3,-nan,-nan
65.4,-nan,-nan
65.5,-nan,-nan
65.6,-nan,-nan
65.7,-nan,-nan
65.8,-nan,-nan
65.9,-nan,-nan
66,-nan,-nan
66.1,-nan,-nan
66.2,-nan,-nan
66.3,-nan,-nan
66.4,-nan,-nan
66.5,-nan,-nan
66.6,-nan,-nan
66.7,-nan,-nan
66.8,-nan,-nan
66.9,-nan,-nan
67,-nan,-nan
67.1,-nan,-nan
67.2,-nan,-nan
67.3,-nan,-nan
67.4,-nan,-nan
67.5,-nan,-nan
67.6,-nan,-nan
67.7,-nan,-nan
67.8,-nan,-nan
67.9,-nan,-nan
68,-nan,-nan
68.1,-nan,-nan
68.2,-nan,-nan
68.3,-nan,-nan
68.4,-nan,-nan
68.5,-nan,-nan
68.6,-nan,-nan
68.7,-nan,-nan
68.8,-nan,-nan
68.9,-nan,-nan
69,-nan,-nan
69.1,-nan,-nan
69.2,-nan,-nan
69.3,-nan,-nan
69.4,-nan,-nan
69.5,-nan,-nan
69.6,-nan,-nan
69.7,-nan,-nan
69.8,-nan,-nan
69.9,-nan,-nan
70,-nan,-nan
70.1,-nan,-nan
70.2,-nan,-nan
70.3,-nan,-nan
70.4,-nan,-nan
70.5,-nan,-nan
70.6,-nan,-nan
70.7,-nan,-nan
70.8,-nan,-nan
70.9,-nan,-nan
71,-nan,-nan
71.1,-nan,-nan
71.2,-nan,-nan
71.3,-nan,-nan
71.4,-nan,-nan
71.5,-nan,-nan
71.6,-nan,-nan
71.7,-nan,-nan
71.8,-nan,-nan
71.9,-nan,-nan
72,-nan,-nan
72.1,-nan,-nan
72.2,-nan,-nan
72.3,-nan,-nan
72.4,-nan,-nan
72.5,-nan,-nan
72.6,-nan,-nan
72.7,-nan,-nan
72.8,-nan,-nan
72.9,-nan,-nan
73,-nan,-nan
73.1,-nan,-nan
73.2,-nan,-nan
73.3,-nan,-nan
73.4,-nan,-nan
73.5,-nan,-nan
73.6,-nan,-nan
73.7,-nan,-nan
73.8,-nan,-nan
73.9,-nan,-nan
74,-nan,-nan
74.1,-nan,-nan
74.2,-nan,-nan
74.3,-nan,-nan
74.4,-nan,-nan
74.5,-nan,-nan
74.6,-nan,-nan
74.7,-nan,-nan
74.8,-nan,-nan
74.9,-nan,-nan
75,-nan,-nan
75.1,-nan,-nan
75.2,-nan,-nan
75.3,-nan,-nan
75.4,-nan,-nan
75.5,-nan,-nan
75.6,-nan,-nan
75.7,-nan,-nan
75.8,-nan,-nan
75.9,-nan,-nan
76,-nan,-nan
76.1,-nan,-nan
76.2,-nan,-nan
76.3,-nan,-nan
76.4,-nan,-nan
76.5,-nan,-nan
76.6,-nan,-nan
76.7,-nan,-nan
76.8,-nan,-nan
76.9,-nan,-nan
77,-nan,-nan
77.1,-nan,-nan
77.2,-nan,-nan
77.3,-nan,-nan
77.4,-nan,-nan
77.5,-nan,-nan
77.6,-nan,-nan
77.7,-nan,-nan
77.8,-nan,-nan
77.9,-nan,-nan
78,-nan,-nan
78.1,-nan,-nan
78.2,-nan,-nan
78.3,-nan,-nan
78.4,-nan,-nan
78.5,-nan,-nan
78.6,-nan,-nan
78.7,-nan,-nan
78.8,-nan,-nan
78.9,-nan,-nan
79,-nan,-nan
79.1,-nan,-nan
79.2,-nan,-nan
79.3,-nan,-nan
79.4,-nan,-nan
79.5,-nan,-nan
79.6,-nan,-nan
79.7,-nan,-nan
79.8,-nan,-nan
79.9,-nan,-nan
80,-nan,-nan
80.1,-nan,-nan
80.2,-nan,-nan
80.3,-nan,-nan
80.4,-nan,-nan
80.5,-nan,-nan
80.6,-nan,-nan
80.7,-nan,-nan
80.8,-nan,-nan
80.9,-nan,-nan
81,-nan,-nan
81.1,-nan,-nan
81.2,-nan,-nan
81.3,-nan,-nan
81.4,-nan,-nan
81.5,-nan,-nan
81.6,-nan,-nan
81.7,-nan,-nan
81.8,-nan,-nan
81.9,-nan,-nan
82,-nan,-nan
82.1,-nan,-nan
82.2,-nan,-nan
82.3,-nan,-nan
82.4,-nan,-nan
82.5,-nan,-nan
82.6,-nan,-nan
82.7,-nan,-nan
82.8,-nan,-nan
82.9,-nan,-nan
83,-nan,-nan
83.1,-nan,-nan
83.2,-nan,-nan
83.3,-nan,-nan
83.4,-nan,-nan
83.5,-nan,-nan
83.6,-nan,-nan
83.7,-nan,-nan
83.8,-nan,-nan
83.9,-nan,-nan
84,-nan,-nan
84.1,-nan,-nan
84.2,-nan,-nan
84.3,-nan,-nan
84.4,-nan,-nan
84.5,-nan,-nan
84.6,-nan,-nan
84.7,-nan,-nan
84.8,-nan,-nan
84.9,-nan,-nan
85,-nan,-nan
85.1,-nan,-nan
85.2,-nan,-nan
85.3,-nan,-nan
85.4,-nan,-nan
85.5,-nan,-nan
85.6,-nan,-nan
85.7,-nan,-nan
85.8,-nan,-nan
85.9,-nan,-nan
86,-nan,-nan
86.1,-nan,-nan
86.2,-nan,-nan
86.3,-nan,-nan
86.4,-nan,-nan
86.5,-nan,-nan
86.6,-nan,-nan
86.7,-nan,-nan
86.8,-nan,-nan
86.9,-nan,-nan
87,-nan,-nan
87.1,-nan,-nan
87.2,-nan,-nan
87.3,-nan,-nan
87.4,-nan,-nan
87.5,-nan,-nan
87.6,-nan,-nan
87.7,-nan,-nan
87.8,-nan,-nan
87.9,-nan,-nan
88,-nan,-nan
88.1,-nan,-nan
88.2,-nan,-nan
88.3,-nan,-nan
88.4,-nan,-nan
88.5,-nan,-nan
88.6,-nan,-nan
88.7,-nan,-nan
88.8,-nan,-nan
88.9,-nan,-nan
89,-nan,-nan
89.1,-nan,-nan
89.2,-nan,-nan
89.3,-nan,-nan
89.4,-nan,-nan
89.5,-nan,-nan
89.6,-nan,-nan
89.7,-nan,-nan
89.8,-nan,-nan
89.9,-nan,-nan
90,-nan,-nan
90.1,-nan,-nan
90.2,-nan,-nan
90.3,-nan,-nan
90.4,-nan,-nan
90.5,-nan,-nan
90.6,-nan,-nan
90.7,-nan,-nan
90.8,-nan,-nan
90.9,-nan,-nan
91,-nan,-nan
91.1,-nan,-nan
91.2,-nan,-nan
91.3,-nan,-nan
91.4,-nan,-nan
91.5,-nan,-nan
91.6,-nan,-nan
91.7,-nan,-nan
91.8,-nan,-nan
91.9,-nan,-nan
92,-nan,-nan
92.1,-nan,-nan
92.2,-nan,-nan
92.3,-nan,-nan
92.4,-nan,-nan
92.5,-nan,-nan
92.6,-nan,-nan
92.7,-nan,-nan
92.8,-nan,-nan
92.9,-nan,-nan
93,-nan,-nan
93.1,-nan,-nan
93.2,-nan,-nan
93.3,-nan,-nan
93.4,-nan,-nan
93.5,-nan,-nan
93.6,-nan,-nan
93.7,-nan,-nan
93.8,-nan,-nan
93.9,-nan,-nan
94,-nan,-nan
94.1,-nan,-nan
94.2,-nan,-nan
94.3,-nan,-nan
94.4,-nan,-nan
94.5,-nan,-nan
94.6,-nan,-nan
94.7,-nan,-nan
94.8,-nan,-nan
94.9,-nan,-nan
95,-nan,-nan
95.1,-nan,-nan
95.2,-nan,-nan
95.3,-nan,-nan
95.4,-nan,-nan
95.5,-nan,-nan
95.6,-nan,-nan
95.7,-nan,-nan
95.8,-nan,-nan
95.9,-nan,-nan
96,-nan,-nan
96.1,-nan,-nan
96.2,-nan,-nan
96.3,-nan,-nan
96.4,-nan,-nan
96.5,-nan,-nan
96.6,-nan,-nan
96.7,-nan,-nan
96.8,-nan,-nan
96.9,-nan,-nan
97,-nan,-nan
97.1,-nan,-nan
97.2,-nan,-nan
97.3,-nan,-nan
97.4,-nan,-nan
97.5,-nan,-nan
97.6,-nan,-nan
97.7,-nan,-nan
97.8,-nan,-nan
97.9,-nan,-nan
98,-nan,-nan
98.1,-nan,-nan
98.2,-nan,-nan
98.3,-nan,-nan
98.4,-nan,-nan
98.5,-nan,-nan
98.6,-nan,-nan
98.7,-nan,-nan
98.8,-nan,-nan
98.9,-nan,-nan
99,-nan,-nan
99.1,-nan,-nan
99.2,-nan,-nan
99.3,-nan,-nan
99.4,-nan,-nan
99.5,-nan,-nan
99.6,-nan,-nan
99.7,-nan,-nan
99.8,-nan,-nan
99.9,-nan,-nan
100,-nan,-nan
100.1,-nan,-nan
100.2,-nan,-nan
100.3,-nan,-nan
100.4,-nan,-nan
100.5,-nan,-nan
100.6,-nan,-nan
100.7,-nan,-nan
100.8,-nan,-nan
100.9,-nan,-nan
101,-nan,-nan
101.1,-nan,-nan
101.2,-nan,-nan
101.3,-nan,-nan
101.4,-nan,-nan
101.5,-nan,-nan
101.6,-nan,-nan
101.7,-nan,-nan
101.8,-nan,-nan
101.9,-nan,-nan
102,-nan,-nan
102.1,-nan,-nan
102.2,-nan,-nan
102.3,-nan,-nan
102.4,-nan,-nan
102.5,-nan,-nan
102.6,-nan,-nan
102.7,-nan,-nan
102.8,-nan,-nan
102.9,-nan,-nan
103,-nan,-nan
103.1,-nan,-nan
103.2,-nan,-nan
103.3,-nan,-nan
103.4,-nan,-nan
103.5,-nan,-nan
103.6,-nan,-nan
103.7,-nan,-nan
103.8,-nan,-nan
103.9,-nan,-nan
104,-nan,-nan
104.1,-nan,-nan
104.2,-nan,-nan
104.3,-nan,-nan
104.4,-nan,-nan
104.5,-nan,-nan
104.6,-nan,-nan
104.7,-nan,-nan
104.8,-nan,-nan
104.9,-nan,-nan
105,-nan,-nan
105.1,-nan,-nan
105.2,-nan,-nan
105.3,-nan,-nan
105.4,-nan,-nan
105.5,-nan,-nan
105.6,-nan,-nan
105.7,-nan,-nan
105.8,-nan,-nan
105.9,-nan,-nan
106,-nan,-nan
106.1,-nan,-nan
106.2,-nan,-nan
106.3,-nan,-nan
106.4,-nan,-nan
106.5,-nan,-nan
106.6,-nan,-nan
106.7,-nan,-nan
106.8,-nan,-nan
106.9,-nan,-nan
107,-nan,-nan
107.1,-nan,-nan
107.2,-nan,-nan
107.3,-nan,-nan
107.4,-nan,-nan
107.5,-nan,-nan
107.6,-nan,-nan
107.7,-nan,-nan
107.8,-nan,-nan
107.9,-nan,-nan
108,-nan,-nan
108.1,-nan,-nan
108.2,-nan,-nan
108.3,-nan,-nan
108.4,-nan,-nan
108.5,-nan,-nan
108.6,-nan,-nan
108.7,-nan,-nan
108.8,-nan,-nan
108.9,-nan,-nan
109,-nan,-nan
109.1,-nan,-nan
109.2,-nan,-nan
109.3,-nan,-nan
109.4,-nan,-nan
109.5,-nan,-nan
109.6,-nan,-nan
109.7,-nan,-nan
109.8,-nan,-nan
109.9,-nan,-nan
110,-nan,-nan
110.1,-nan,-nan
110.2,-nan,-nan
110.3,-nan,-nan
110.4,-nan,-nan
110.5,-nan,-nan
110.6,-nan,-nan
110.7,-nan,-nan
110.8,-nan,-nan
110.9,-nan,-nan
111,-nan,-nan
111.1,-nan,-nan
111.2,-nan,-nan
111.3,-nan,-nan
111.4,-nan,-nan
111.5,-nan,-nan
111.6,-nan,-nan
111.7,-nan,-nan
111.8,-nan,-nan
111.9,-nan,-nan
112,-nan,-nan
112.1,-nan,-nan
112.2,-nan,-nan
112.3,-nan,-nan
112.4,-nan,-nan
112.5,-nan,-nan
112.6,-nan,-nan
112.7,-nan,-nan
112.8,-nan,-nan
112.9,-nan,-nan
113,-nan,-nan
113.1,-nan,-nan
113.2,-nan,-nan
113.3,-nan,-nan
113.4,-nan,-nan
113.5,-nan,-nan
113.6,-nan,-nan
113.7,-nan,-nan
113.8,-nan,-nan
113.9,-nan,-nan
114,-nan,-nan
114.1,-nan,-nan
114.2,-nan,-nan
114.3,-nan,-nan
114.4,-nan,-nan
114.5,-nan,-nan
114.6,-nan,-nan
114.7,-nan,-nan
114.8,-nan,-nan
114.9,-nan,-nan
115,-nan,-nan
115.1,-nan,-nan
115.2,-nan,-nan
115.3,-nan,-nan
115.4,-nan,-nan
115.5,-nan,-nan
115.6,-nan,-nan
115.7,-nan,-nan
115.8,-nan,-nan
115.9,-nan,-nan
116,-nan,-nan
116.1,-nan,-nan
116.2,-nan,-nan
116.3,-nan,-nan
116.4,-nan,-nan
116.5,-nan,-nan
116.6,-nan,-nan
116.7,-nan,-nan
116.8,-nan,-nan
116.9,-nan,-nan
117,-nan,-nan
117.1,-nan,-nan
117.2,-nan,-nan
117.3,-nan,-nan
117.4,-nan,-nan
117.5,-nan,-nan
117.6,-nan,-nan
117.7,-nan,-nan
117.8,-nan,-nan
117.9,-nan,-nan
118,-nan,-nan
